# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 1 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-48850
# Timestamp: Sat, 29-Jun-2024 15:01:02
Gene ID	Gene Name	'papillary thyroid carcinoma' vs 'normal' .foldChange	'papillary thyroid carcinoma' vs 'normal'.pValue
ENSG00000105707	HPN	1.1	0.283706345093674
ENSG00000105711	SCN1B	2.9	1.39822027183715E-4
ENSG00000105717	PBX4	-1.6	0.0026122502796313
ENSG00000105722	ERF	-0.5	0.323051749433373
ENSG00000105723	GSK3A	0.1	0.575027909069219
ENSG00000105726	ATP13A1	0.5	0.00112270047076008
ENSG00000105732	ZNF574	0.2	0.384171556868695
ENSG00000105737	GRIK5	-0.5	0.661741600203908
ENSG00000105750	ZNF85	-0.5	0.153417089684881
ENSG00000105755	ETHE1	1.4	0.00138277376534812
ENSG00000105767	CADM4	0.3	0.716481712104466
ENSG00000105771	SMG9	0.6	0.112927646936486
ENSG00000105778	AVL9	0.3	0.613121203455263
ENSG00000105784	RUNDC3B	1.1	0.0854169869483908
ENSG00000105792	CFAP69	-0.8	0.168469481806405
ENSG00000105793	GTPBP10	0.1	0.898292170392611
ENSG00000105808	RASA4	0.3	0.788019845313161
ENSG00000105810	CDK6	0.5	0.33330884107759
ENSG00000105819	PMPCB	0.3	0.495141380591459
ENSG00000105825	TFPI2	-0.4	0.713517663501826
ENSG00000105829	BET1	0.2	0.599837845309985
ENSG00000105835	NAMPT	0.2	0.686176350556245
ENSG00000105851	PIK3CG	0.4	0.793216671663965
ENSG00000105852	PON3	-1.2	0.0139044513231089
ENSG00000105854	PON2	0.7	0.146817652609644
ENSG00000105855	ITGB8	0.2	0.828905323569298
ENSG00000105856	HBP1	0.1	0.865430062143852
ENSG00000105865	DUS4L	0.2	0.752604189055212
ENSG00000105866	SP4	-0.4	0.291068048268079
ENSG00000105875	WDR91	0.3	0.210248544343346
ENSG00000105877	DNAH11	0.4	0.771230682909169
ENSG00000105879	CBLL1	0.6	0.392535930552964
ENSG00000105880	DLX5	1.1	0.288222460842437
ENSG00000105887	MTPN	0.3	0.51468360178989
ENSG00000105889	STEAP1B	0.6	0.671233140842324
ENSG00000105894	PTN	-1.0	0.162898502641216
ENSG00000105926	MPP6	-0.4	0.57998186723674
ENSG00000105928	GSDME	-0.1	0.923219778136319
ENSG00000105929	ATP6V0A4	1.8	0.147501765570223
ENSG00000105939	ZC3HAV1	0.1	0.898605832857007
ENSG00000105948	TTC26	-0.1	0.929868356767537
ENSG00000105953	OGDH	0.1	0.871586645015874
ENSG00000105963	ADAP1	0.3	0.397377093043606
ENSG00000105967	TFEC	0.5	0.752864952113206
ENSG00000105968	H2AZ2	0.1	0.925308338620715
ENSG00000105971	CAV2	-1.0	0.0157813174036754
ENSG00000105974	CAV1	-1.5	0.0135167482093176
ENSG00000105976	MET	2.2	4.6090302386131E-5
ENSG00000105982	RNF32	-0.1	0.938584532833373
ENSG00000105983	LMBR1	0.3	0.574570923836494
ENSG00000105989	WNT2	-1.2	0.354588002426056
ENSG00000105991	HOXA1	0.2	0.895446654144072
ENSG00000105993	DNAJB6	0.5	0.39933523835186
ENSG00000105996	HOXA2	-0.5	0.583172979294959
ENSG00000105997	HOXA3	-0.9	0.186061590624357
ENSG00000106004	HOXA5	-0.5	0.646724412534509
ENSG00000106009	BRAT1	0.1	0.562773794846181
ENSG00000106012	IQCE	-0.1	0.762959360300283
ENSG00000106013	ANKRD7	-0.3	0.829456320157235
ENSG00000106018	VIPR2	-0.9	0.451617961992237
ENSG00000106028	SSBP1	0.3	0.205850446712512
ENSG00000106034	CPED1	1.0	0.40901470981345
ENSG00000106049	HIBADH	0.9	0.199128329412834
ENSG00000106052	TAX1BP1	0.2	0.599566820158628
ENSG00000106066	CPVL	-0.2	0.885143755240536
ENSG00000106069	CHN2	0.7	0.502706170058287
ENSG00000106070	GRB10	1.4	7.14760967219125E-7
ENSG00000106077	ABHD11	0.1	0.919577980903492
ENSG00000106078	COBL	-0.1	0.935618184578071
ENSG00000106080	FKBP14	-0.2	0.383258841823723
ENSG00000106089	STX1A	-0.1	0.724656594729291
ENSG00000106100	NOD1	1.4	0.13210652868351
ENSG00000106105	GARS1	0.6	0.0327334571420298
ENSG00000106113	CRHR2	0.9	0.298199764582929
ENSG00000106123	EPHB6	0.4	0.507302663562943
ENSG00000106125	MINDY4	-0.5	0.139269099947011
ENSG00000106133	NSUN5P2	0.1	0.935444442678007
ENSG00000106153	CHCHD2	0.2	0.489647095129776
ENSG00000106178	CCL24	-0.8	0.607218890414253
ENSG00000106211	HSPB1	-0.1	0.884260694774987
ENSG00000106236	NPTX2	1.9	0.0518859010547171
ENSG00000106244	PDAP1	0.1	0.613214045669153
ENSG00000106245	BUD31	0.3	0.299818394570113
ENSG00000106246	PTCD1	0.1	0.825159410833002
ENSG00000106258	CYP3A5	0.3	0.62754866224399
ENSG00000106261	ZKSCAN1	0.3	0.419804108171843
ENSG00000106263	EIF3B	0.4	0.070795839090506
ENSG00000106266	SNX8	0.5	0.0553136545062984
ENSG00000106268	NUDT1	0.5	0.418852701663934
ENSG00000106278	PTPRZ1	0.1	0.978791775743612
ENSG00000106290	TAF6	-0.2	0.673793379291573
ENSG00000106299	WASL	0.1	0.916613991543569
ENSG00000106305	AIMP2	0.4	0.639044999368482
ENSG00000106327	TFR2	1.1	0.177337152020184
ENSG00000106328	FSCN3	-0.6	0.700012342781348
ENSG00000106330	MOSPD3	0.1	0.787790953627623
ENSG00000106333	PCOLCE	-0.1	0.901649467099765
ENSG00000106336	FBXO24	0.1	0.950877492129718
ENSG00000106344	RBM28	0.1	0.848024315501673
ENSG00000106346	USP42	-0.2	0.539180419957511
ENSG00000106348	IMPDH1	1.3	0.0589928072008109
ENSG00000106351	AGFG2	0.2	0.339891631569741
ENSG00000106355	LSM5	-0.3	0.419114460325942
ENSG00000106366	SERPINE1	-0.5	0.682106962132822
ENSG00000106367	AP1S1	0.8	0.00315896012854167
ENSG00000106392	C1GALT1	-0.2	0.519763447012755
ENSG00000106397	PLOD3	0.5	0.248937868522883
ENSG00000106399	RPA3	-0.2	0.810227692814122
ENSG00000106400	ZNHIT1	0.3	0.456141262268292
ENSG00000106404	CLDN15	0.2	0.683249907688992
ENSG00000106415	GLCCI1	0.4	0.167448229267655
ENSG00000106460	TMEM106B	0.2	0.683183483794473
ENSG00000106462	EZH2	1.3	0.0243842133762478
ENSG00000106477	CEP41	0.4	0.439780414666075
ENSG00000106479	ZNF862	-0.3	0.673958442443752
ENSG00000106484	MEST	0.3	0.690327822661625
ENSG00000106511	MEOX2	-1.2	0.13207761583231
ENSG00000106524	ANKMY2	0.2	0.609685919884627
ENSG00000106526	ACTR3C	-0.4	0.2245017238454
ENSG00000106537	TSPAN13	1.1	0.00210211756486615
ENSG00000106538	RARRES2	-0.5	0.549961335693741
ENSG00000106541	AGR2	3.7	3.50187074462071E-6
ENSG00000106546	AHR	0.7	0.145813479225409
ENSG00000106560	GIMAP2	0.7	0.509152506561953
ENSG00000106565	TMEM176B	1.8	0.0349122988818591
ENSG00000106571	GLI3	-0.1	0.897764767636218
ENSG00000106588	PSMA2	0.1	0.893710355388229
ENSG00000106603	COA1	0.2	0.575089374371695
ENSG00000106605	BLVRA	0.5	0.0324180645957829
ENSG00000106608	URGCP	0.2	0.62104362742671
ENSG00000106609	TMEM248	0.3	0.288736672728476
ENSG00000106610	STAG3L4	0.2	0.80277503043616
ENSG00000106617	PRKAG2	-0.2	0.668385001237748
ENSG00000106624	AEBP1	-0.1	0.947148091895389
ENSG00000106628	POLD2	-0.3	0.595800687093325
ENSG00000106633	GCK	0.4	0.785336222152494
ENSG00000106635	BCL7B	0.1	0.726522885592468
ENSG00000106636	YKT6	0.4	0.216574426690763
ENSG00000106638	TBL2	0.3	0.429906510057556
ENSG00000106682	EIF4H	0.2	0.363787847675659
ENSG00000106683	LIMK1	1.3	2.77392518349997E-4
ENSG00000106686	SPATA6L	-0.7	0.156729408929005
ENSG00000106688	SLC1A1	-0.8	0.329351905682337
ENSG00000106692	FKTN	0.2	0.7332387274943
ENSG00000106701	FSD1L	0.2	0.649221050283974
ENSG00000106714	CNTNAP3	0.2	0.913201762016594
ENSG00000106723	SPIN1	-0.1	0.600384654513615
ENSG00000106733	NMRK1	0.4	0.183166880939643
ENSG00000106771	TMEM245	0.2	0.682106962132822
ENSG00000106780	MEGF9	1.2	0.00713618184298821
ENSG00000106785	TRIM14	1.1	0.153859284176742
ENSG00000106789	CORO2A	1.3	0.114635939579906
ENSG00000106799	TGFBR1	0.9	0.164323078242608
ENSG00000106804	C5	0.1	0.911336656764981
ENSG00000106809	OGN	-1.7	0.142239183185419
ENSG00000106819	ASPN	-0.6	0.572277984833272
ENSG00000106823	ECM2	-0.9	0.139917057573746
ENSG00000106829	TLE4	-1.7	0.026113316187295
ENSG00000106852	LHX6	0.8	0.0925320354395744
ENSG00000106853	PTGR1	0.5	0.324520690471845
ENSG00000106868	SUSD1	1.5	6.33331097890209E-4
ENSG00000106927	AMBP	-1.1	0.23303292451204
ENSG00000106948	AKNA	0.7	0.375672826913571
ENSG00000106952	TNFSF8	0.3	0.83486434065321
ENSG00000106976	DNM1	-0.9	0.0408238280897231
ENSG00000106991	ENG	1.7	0.00431798734915415
ENSG00000106992	AK1	1.9	0.00313145423245228
ENSG00000106993	CDC37L1	-0.2	0.65471242974816
ENSG00000107014	RLN2	0.5	0.631150017284621
ENSG00000107018	RLN1	-0.6	0.672535998631046
ENSG00000107020	PLGRKT	0.7	0.00666652297675469
ENSG00000107021	TBC1D13	-0.1	0.656911925681699
ENSG00000107036	RIC1	0.2	0.572715778496321
ENSG00000107077	KDM4C	0.3	0.0301812587570707
ENSG00000107099	DOCK8	0.7	0.491266000209724
ENSG00000107104	KANK1	-0.3	0.574514181371859
ENSG00000107105	ELAVL2	-0.4	0.710433788657104
ENSG00000107130	NCS1	-1.1	4.04693956485019E-4
ENSG00000107140	TESK1	-0.2	0.254229955614185
ENSG00000107147	KCNT1	-0.4	0.835636439288061
ENSG00000107164	FUBP3	0.1	0.79418849445276
ENSG00000107175	CREB3	0.1	0.772664705758566
ENSG00000107185	RGP1	0.1	0.813738002913065
ENSG00000107186	MPDZ	-0.3	0.633006978764028
ENSG00000107223	EDF1	0.1	0.63259299882976
ENSG00000107242	PIP5K1B	-0.2	0.906361903087665
ENSG00000107249	GLIS3	-0.8	0.309912571810692
ENSG00000107262	BAG1	0.5	0.361736909592435
ENSG00000107263	RAPGEF1	0.1	0.769321884623072
ENSG00000107281	NPDC1	1.6	0.0238848199419762
ENSG00000107282	APBA1	-0.8	0.268319604261886
ENSG00000107290	SETX	-0.1	0.848831141565487
ENSG00000107295	SH3GL2	1.3	0.316753486239646
ENSG00000107317	PTGDS	-0.2	0.893766115544087
ENSG00000107331	ABCA2	0.3	0.554741487150052
ENSG00000107338	SHB	0.4	0.114435402970472
ENSG00000107341	UBE2R2	0.3	0.0194770195047702
ENSG00000107362	ABHD17B	-0.3	0.456977707618452
ENSG00000107372	ZFAND5	-0.3	0.274857965521319
ENSG00000107404	DVL1	0.4	0.236637946119504
ENSG00000107438	PDLIM1	0.8	0.210131385560741
ENSG00000107443	CCNJ	0.2	0.515022849534394
ENSG00000107447	DNTT	-0.6	0.583937364212728
ENSG00000107485	GATA3	0.3	0.827742142909144
ENSG00000107518	ATRNL1	0.1	0.966910785574633
ENSG00000107521	HPS1	0.3	0.272313101363222
ENSG00000107551	RASSF4	0.7	0.304194726964679
ENSG00000107554	DNMBP	-0.2	0.804055200386178
ENSG00000107560	RAB11FIP2	-0.3	0.290008386099009
ENSG00000107562	CXCL12	-0.2	0.876876169747294
ENSG00000107566	ERLIN1	0.4	0.148924972721907
ENSG00000107581	EIF3A	0.2	0.445616595317458
ENSG00000107593	PKD2L1	1.0	0.435043535824292
ENSG00000107614	TRDMT1	-0.5	0.095595675229162
ENSG00000107625	DDX50	-0.1	0.802969434617331
ENSG00000107643	MAPK8	-0.2	0.589044358664706
ENSG00000107651	SEC23IP	0.1	0.624058323129516
ENSG00000107669	ATE1	-0.2	0.459349673266807
ENSG00000107672	NSMCE4A	-0.4	0.0984418696012733
ENSG00000107679	PLEKHA1	-0.2	0.59884277619606
ENSG00000107719	PALD1	-0.5	0.538853844268712
ENSG00000107731	UNC5B	1.5	3.00842818915775E-4
ENSG00000107736	CDH23	-0.5	0.472509161004674
ENSG00000107738	VSIR	0.5	0.418147480526994
ENSG00000107742	SPOCK2	1.2	0.226732020781699
ENSG00000107745	MICU1	0.2	0.422060329687854
ENSG00000107758	PPP3CB	0.2	0.415156402559504
ENSG00000107771	CCSER2	-0.4	0.201797701254535
ENSG00000107779	BMPR1A	-0.5	0.122312357545037
ENSG00000107789	MINPP1	0.3	0.0219539398529641
ENSG00000107796	ACTA2	0.3	0.70339446051438
ENSG00000107798	LIPA	0.5	0.530795440762745
ENSG00000107815	TWNK	0.4	0.276939277353894
ENSG00000107816	LZTS2	0.4	0.532284998730728
ENSG00000107819	SFXN3	0.8	0.0970411000160466
ENSG00000107821	KAZALD1	-0.2	0.881397275408829
ENSG00000107829	FBXW4	0.1	0.897074374164852
ENSG00000107833	NPM3	0.4	0.614126141786083
ENSG00000107859	PITX3	2.0	0.0828530884205097
ENSG00000107862	GBF1	0.3	0.0700343546678929
ENSG00000107863	ARHGAP21	-0.3	0.458370639361211
ENSG00000107864	CPEB3	-0.7	0.187871118275815
ENSG00000107872	FBXL15	0.2	0.582372947917961
ENSG00000107874	CUEDC2	0.1	0.906726848477974
ENSG00000107882	SUFU	0.5	0.399079064742573
ENSG00000107890	ANKRD26	-0.6	0.00691653794243381
ENSG00000107929	LARP4B	-0.1	0.848276260843314
ENSG00000107949	BCCIP	0.2	0.805840850719359
ENSG00000107954	NEURL1	0.4	0.785209435403615
ENSG00000107957	SH3PXD2A	-0.3	0.481648554965984
ENSG00000107960	STN1	0.5	0.00678072283264031
ENSG00000107968	MAP3K8	-0.5	0.295216912156719
ENSG00000107984	DKK1	1.3	0.11043302864944
ENSG00000108001	EBF3	-0.3	0.688714992557028
ENSG00000108010	GLRX3	0.2	0.563108256517622
ENSG00000108018	SORCS1	0.6	0.713730467400159
ENSG00000108021	TASOR2	-0.1	0.933825864178144
ENSG00000108039	XPNPEP1	0.2	0.522256004587932
ENSG00000108061	SHOC2	-0.1	0.669598665275395
ENSG00000108091	CCDC6	0.2	0.786815404146839
ENSG00000108100	CCNY	-0.2	0.511722718355599
ENSG00000108106	UBE2S	-0.3	0.617523426259049
ENSG00000108107	RPL28	0.5	0.176753590286504
ENSG00000108175	ZMIZ1	-0.4	0.178182049380157
ENSG00000108176	DNAJC12	-0.1	0.930424542641867
ENSG00000108179	PPIF	0.8	0.439855642894056
ENSG00000108187	PBLD	0.2	0.811010629158254
ENSG00000108219	TSPAN14	0.5	0.440083697787445
ENSG00000108231	LGI1	-1.5	0.136039441447734
ENSG00000108239	TBC1D12	0.2	0.635437339042643
ENSG00000108256	NUFIP2	-0.1	0.867457838258697
ENSG00000108298	RPL19	0.2	0.489776134066081
ENSG00000108306	FBXL20	0.5	0.098111963052966
ENSG00000108309	RUNDC3A	1.0	0.121550161885115
ENSG00000108312	UBTF	0.2	0.683572080656038
ENSG00000108342	CSF3	-2.8	0.0060856553304947
ENSG00000108344	PSMD3	0.3	0.154653714612636
ENSG00000108349	CASC3	-0.3	0.097678222932723
ENSG00000108352	RAPGEFL1	0.5	0.310092440831594
ENSG00000108370	RGS9	-0.5	0.446232871577226
ENSG00000108375	RNF43	0.1	0.843572615760902
ENSG00000108379	WNT3	0.9	0.384311401745843
ENSG00000108384	RAD51C	-0.2	0.564844850619274
ENSG00000108387	SEPTIN4	0.4	0.602811998842058
ENSG00000108389	MTMR4	-0.4	0.431164884885567
ENSG00000108395	TRIM37	-0.2	0.704697022415134
ENSG00000108405	P2RX1	0.8	0.591784634497244
ENSG00000108406	DHX40	0.2	0.660437672799689
ENSG00000108423	TUBD1	-0.6	0.0125700391419591
ENSG00000108424	KPNB1	0.4	0.102506738032806
ENSG00000108439	PNPO	0.2	0.705248169184481
ENSG00000108443	RPS6KB1	-0.1	0.670133903857578
ENSG00000108448	TRIM16L	-1.1	0.0956384783477276
ENSG00000108465	CDK5RAP3	-0.6	0.460986205956544
ENSG00000108468	CBX1	-0.2	0.459474821730839
ENSG00000108469	RECQL5	0.1	0.914885551052066
ENSG00000108474	PIGL	0.1	0.790320456269265
ENSG00000108479	GALK1	0.5	0.228318540425577
ENSG00000108506	INTS2	-0.1	0.931471840287921
ENSG00000108509	CAMTA2	0.1	0.723791265816984
ENSG00000108510	MED13	0.5	0.201632646959208
ENSG00000108511	HOXB6	1.7	0.016711074755652
ENSG00000108515	ENO3	1.2	0.0806649744436723
ENSG00000108518	PFN1	0.7	0.0291405507506654
ENSG00000108528	SLC25A11	0.4	0.0314651735305419
ENSG00000108551	RASD1	1.7	6.70936146027007E-4
ENSG00000108556	CHRNE	1.2	0.152653500633603
ENSG00000108557	RAI1	0.3	0.391533063217292
ENSG00000108559	NUP88	0.1	0.947308590334625
ENSG00000108561	C1QBP	0.4	0.201635080594216
ENSG00000108576	SLC6A4	-1.5	0.00743677925847099
ENSG00000108578	BLMH	0.5	0.0148740942468717
ENSG00000108582	CPD	0.9	0.0569646122561851
ENSG00000108587	GOSR1	0.1	0.763768143831837
ENSG00000108588	CCDC47	0.1	0.875012240905342
ENSG00000108590	MED31	0.1	0.845474145057214
ENSG00000108592	FTSJ3	0.2	0.555968015297366
ENSG00000108599	AKAP10	0.1	0.888742883863826
ENSG00000108604	SMARCD2	0.5	0.0160890658080159
ENSG00000108622	ICAM2	1.0	0.143135719682674
ENSG00000108639	SYNGR2	0.8	0.0146696957077001
ENSG00000108641	B9D1	-0.2	0.677870899666761
ENSG00000108651	UTP6	-0.2	0.506213632052818
ENSG00000108654	DDX5	-0.4	0.396924877181705
ENSG00000108666	C17orf75	0.2	0.618482127043578
ENSG00000108671	PSMD11	0.1	0.673139014686383
ENSG00000108679	LGALS3BP	1.2	0.0176763184039757
ENSG00000108688	CCL7	0.3	0.888827767819668
ENSG00000108691	CCL2	-1.7	0.0202442412765265
ENSG00000108700	CCL8	-0.5	0.672110434485059
ENSG00000108771	DHX58	0.7	0.0227308250515046
ENSG00000108774	RAB5C	0.2	0.414308356436708
ENSG00000108784	NAGLU	0.6	0.0559390129292709
ENSG00000108785	HSD17B1P1	0.2	0.756846028766954
ENSG00000108786	HSD17B1	0.1	0.933564859789733
ENSG00000108788	MLX	0.2	0.506698715987961
ENSG00000108797	CNTNAP1	0.7	0.465378082091428
ENSG00000108798	ABI3	1.4	0.0235369726737534
ENSG00000108799	EZH1	0.4	0.376643150547351
ENSG00000108813	DLX4	1.0	0.209801812558447
ENSG00000108819	PPP1R9B	0.9	0.0169132625327858
ENSG00000108821	COL1A1	0.6	0.561555674283546
ENSG00000108823	SGCA	-0.3	0.836269424465075
ENSG00000108826	MRPL27	0.3	0.371907037520157
ENSG00000108828	VAT1	0.3	0.460098036440483
ENSG00000108829	LRRC59	0.2	0.475220987805222
ENSG00000108830	RND2	0.2	0.916184176995424
ENSG00000108839	ALOX12	-0.1	0.928830381372735
ENSG00000108846	ABCC3	2.8	1.40457724622959E-4
ENSG00000108848	LUC7L3	-0.2	0.68743140700673
ENSG00000108852	MPP2	0.5	0.689671424189572
ENSG00000108854	SMURF2	0.4	0.153734648170651
ENSG00000108861	DUSP3	-0.1	0.915415322909785
ENSG00000108883	EFTUD2	0.5	0.0210949867827913
ENSG00000108924	HLF	-0.2	0.795943071004961
ENSG00000108932	SLC16A6	0.7	0.326465341833915
ENSG00000108946	PRKAR1A	0.3	0.348482111761214
ENSG00000108950	FAM20A	2.8	0.00114536736532222
ENSG00000108958	ENSG00000108958	1.0	0.323826241033977
ENSG00000108960	MMD	1.2	0.0923505166757516
ENSG00000108961	RANGRF	0.2	0.778334659530648
ENSG00000108963	DPH1	-0.1	0.914778246778624
ENSG00000108984	MAP2K6	-0.2	0.895849565716675
ENSG00000109016	DHRS7B	0.5	0.372818357160783
ENSG00000109046	WSB1	-0.3	0.743384184604464
ENSG00000109047	RCVRN	1.1	0.442456494219703
ENSG00000109062	SLC9A3R1	-0.1	0.913201762016594
ENSG00000109063	MYH3	-1.2	0.0201291249280298
ENSG00000109065	NAT9	0.1	0.795737093694877
ENSG00000109079	TNFAIP1	0.1	0.743614977405699
ENSG00000109084	TMEM97	0.3	0.782815835552482
ENSG00000109089	CDR2L	0.7	0.0318388487356545
ENSG00000109099	PMP22	0.5	0.627839093217099
ENSG00000109101	FOXN1	-1.3	0.0707266932988991
ENSG00000109103	UNC119	0.1	0.890532496780647
ENSG00000109111	SUPT6H	0.1	0.524991825205066
ENSG00000109113	RAB34	0.6	0.338198050562416
ENSG00000109118	PHF12	0.2	0.519989379644142
ENSG00000109133	TMEM33	0.3	0.356422877668987
ENSG00000109163	GNRHR	0.3	0.815562876719892
ENSG00000109171	SLAIN2	0.1	0.766160590653669
ENSG00000109180	OCIAD1	0.2	0.446543351520455
ENSG00000109182	CWH43	-1.7	0.0100642937359798
ENSG00000109184	DCUN1D4	-0.2	0.703159697755211
ENSG00000109189	USP46	-0.1	0.806963755374787
ENSG00000109205	ODAM	-1.7	0.0807239330529159
ENSG00000109208	SMR3A	-1.1	0.429109758375659
ENSG00000109220	CHIC2	-0.2	0.638461179291362
ENSG00000109265	CRACD	0.7	0.502203098475175
ENSG00000109270	LAMTOR3	-0.2	0.545233401617085
ENSG00000109320	NFKB1	0.1	0.744676672534136
ENSG00000109321	AREG	-0.9	0.484490236090981
ENSG00000109323	MANBA	0.1	0.880988698918761
ENSG00000109332	UBE2D3	-0.1	0.516610481603781
ENSG00000109381	ELF2	0.1	0.743569273999592
ENSG00000109390	NDUFC1	-0.1	0.902084511233437
ENSG00000109424	UCP1	-0.4	0.814765187952669
ENSG00000109436	TBC1D9	1.3	0.0729736938826594
ENSG00000109445	ZNF330	-0.4	0.100742477330538
ENSG00000109452	INPP4B	0.5	0.514003385285949
ENSG00000109458	GAB1	-0.2	0.510285521607436
ENSG00000109466	KLHL2	1.2	8.96440390288399E-13
ENSG00000109472	CPE	-0.6	0.515038692777698
ENSG00000109475	RPL34	-0.2	0.690406277204027
ENSG00000109519	GRPEL1	0.4	0.398913347217753
ENSG00000109534	GAR1	0.1	0.714070631540673
ENSG00000109572	CLCN3	0.2	0.645946177759453
ENSG00000109576	AADAT	-0.5	0.348537408707577
ENSG00000109586	GALNT7	1.9	0.00182441471270934
ENSG00000109606	DHX15	-0.1	0.723791265816984
ENSG00000109610	SOD3	-0.7	0.622682425095503
ENSG00000109618	SEPSECS	0.2	0.805704326779084
ENSG00000109625	CPZ	0.1	0.96553054077398
ENSG00000109654	TRIM2	-0.1	0.857951973747846
ENSG00000109667	SLC2A9	-0.3	0.488293410412045
ENSG00000109670	FBXW7	0.5	0.180998949663543
ENSG00000109674	NEIL3	1.4	0.143131557297756
ENSG00000109680	TBC1D19	-0.2	0.722476458105731
ENSG00000109684	CLNK	0.3	0.856121657132526
ENSG00000109685	NSD2	0.2	0.716163716319679
ENSG00000109686	SH3D19	0.1	0.797478445630566
ENSG00000109689	STIM2	0.6	0.109513187398222
ENSG00000109705	NKX3-2	-0.3	0.848270292792456
ENSG00000109736	MFSD10	0.1	0.900489583817893
ENSG00000109738	GLRB	1.4	0.144990366580436
ENSG00000109743	BST1	-0.4	0.675458508752876
ENSG00000109758	HGFAC	-0.9	0.472090488591425
ENSG00000109762	SNX25	1.3	0.00334899355111001
ENSG00000109771	LRP2BP	-0.3	0.543175153494134
ENSG00000109775	UFSP2	-0.2	0.553363522502525
ENSG00000109787	KLF3	-0.1	0.85835304994164
ENSG00000109790	KLHL5	0.3	0.331607402149607
ENSG00000109794	FAM149A	-0.6	0.0452193209850614
ENSG00000109805	NCAPG	1.3	0.126856651872296
ENSG00000109814	UGDH	-0.2	0.679311408508302
ENSG00000109819	PPARGC1A	-0.7	0.584976716348747
ENSG00000109832	DDX25	-1.9	3.16994439915527E-4
ENSG00000109846	CRYAB	-0.5	0.72600735331953
ENSG00000109854	HTATIP2	0.7	0.308238069738631
ENSG00000109861	CTSC	2.4	1.27416934499471E-4
ENSG00000109881	CCDC34	-0.4	0.405923824277573
ENSG00000109906	ZBTB16	-0.9	0.351104090266152
ENSG00000109911	ELP4	-0.3	0.39760370009039
ENSG00000109917	ZPR1	-0.1	0.202280291529618
ENSG00000109919	MTCH2	0.2	0.574570923836494
ENSG00000109920	FNBP4	-0.3	0.416711683491437
ENSG00000109927	TECTA	-0.5	0.212375881374126
ENSG00000109929	SC5D	0.2	0.521999617538578
ENSG00000109943	CRTAM	0.5	0.787157811453589
ENSG00000109944	JHY	-0.8	0.13896656264087
ENSG00000109956	B3GAT1	0.5	0.64339953099855
ENSG00000109971	HSPA8	-0.1	0.827752061150853
ENSG00000110002	VWA5A	0.1	0.834441780026688
ENSG00000110013	SIAE	0.8	0.0528090342034878
ENSG00000110025	SNX15	-0.6	0.516609602711666
ENSG00000110031	LPXN	0.4	0.675240311230581
ENSG00000110042	DTX4	2.6	1.29177982812562E-5
ENSG00000110047	EHD1	0.2	0.666319918532139
ENSG00000110048	OSBP	0.2	0.693662107354862
ENSG00000110057	UNC93B1	0.6	0.260972443726775
ENSG00000110060	PUS3	-0.1	0.824117594934202
ENSG00000110063	DCPS	0.1	0.808720369167519
ENSG00000110066	KMT5B	-0.2	0.433037772824476
ENSG00000110074	FOXRED1	0.1	0.939786212192775
ENSG00000110075	PPP6R3	-0.3	0.0902849727503326
ENSG00000110076	NRXN2	-0.8	0.354063612005406
ENSG00000110077	MS4A6A	0.9	0.463855575876881
ENSG00000110079	MS4A4A	1.0	0.424951340744819
ENSG00000110090	CPT1A	0.2	0.834423574315348
ENSG00000110092	CCND1	1.6	0.00563351828777576
ENSG00000110104	CCDC86	0.3	0.20846686599573
ENSG00000110107	PRPF19	0.1	0.885788727046676
ENSG00000110108	TMEM109	-0.3	0.415300527339143
ENSG00000110148	CCKBR	-1.5	0.0469089285882766
ENSG00000110169	HPX	-0.9	0.334538445897479
ENSG00000110171	TRIM3	-0.6	0.0596799503956682
ENSG00000110172	CHORDC1	-0.9	0.0361785848353939
ENSG00000110195	FOLR1	-0.5	0.493943574278798
ENSG00000110200	ANAPC15	-0.3	0.050206545262288
ENSG00000110203	FOLR3	-0.4	0.793976702785965
ENSG00000110218	PANX1	0.1	0.905560411521769
ENSG00000110243	APOA5	-1.2	0.290008386099009
ENSG00000110274	CEP164	-0.3	0.537218466212883
ENSG00000110315	RNF141	0.1	0.888742883863826
ENSG00000110318	CEP126	-1.0	1.91579677171127E-4
ENSG00000110321	EIF4G2	-0.1	0.876001295082266
ENSG00000110324	IL10RA	0.6	0.660884832404367
ENSG00000110328	GALNT18	0.2	0.872638662969112
ENSG00000110330	BIRC2	-0.1	0.562773794846181
ENSG00000110344	UBE4A	-0.1	0.871915958861611
ENSG00000110367	DDX6	-0.2	0.456977707618452
ENSG00000110395	CBL	0.6	0.0679758786531802
ENSG00000110400	NECTIN1	0.5	0.492670881234526
ENSG00000110422	HIPK3	-0.6	0.00530430964686647
ENSG00000110427	KIAA1549L	0.8	0.254293412731232
ENSG00000110429	FBXO3	-0.3	0.122661065043913
ENSG00000110435	PDHX	0.1	0.817046526251546
ENSG00000110436	SLC1A2	1.2	0.282728467962083
ENSG00000110446	SLC15A3	0.8	0.5155986224121
ENSG00000110448	CD5	0.2	0.902515366516815
ENSG00000110455	ACCS	-0.7	0.0816533424533095
ENSG00000110492	MDK	1.9	0.0260132788515059
